product_id,category,discounted_price,actual_price,discount_percentage,rating,rating_count,year
B00MUTWLW4,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",2595.00,3295.00,21%,4.4,"22,618",2023
B08QSC1XY8,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,389.00,1099.00,65%,4.3,974,2022
B017NC2IPM,Computers&Accessories|NetworkingDevices|Routers,1799.00,2911.00,38%,4.3,"20,342",2022
B00N1U7JXM,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|Notepads&MemoBooks",90.00,175.00,49%,4.4,"7,429",2023
B08HQL67D6,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,599.00,599.00,0%,4,"26,423",2019
B09RKFBCV7,Electronics|WearableTechnology|SmartWatches,1999.00,7999.00,75%,4.2,"31,305",2021
B08KHM9VBJ,Computers&Accessories|NetworkingDevices|DataCards&Dongles,2099.00,3250.00,35%,3.8,"11,213",2023
B01IOZUHRS,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,179.00,499.00,64%,4.1,"10,174",2021
B00CEQEGPI,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1345.00,2295.00,41%,4.2,"17,413",2021
B08B6XWQ1C,Electronics|Cameras&Photography|Accessories|Tripods&Monopods|TripodLegs,349.00,995.00,65%,4.2,"6,676",2019
B01DGVKBC6,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|EthernetCables,287.00,499.00,42%,4.4,"8,076",2024
B008FWZGSG,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,599.00,599.00,0%,4.3,355,2019
B08JD36C6H,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,349.00,450.00,22%,4.1,"18,656",2022
B00E3DVQFS,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,879.00,1109.00,21%,4.4,"31,599",2021
B0B4HJNPV4,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.00,999.00,80%,3.9,"1,075",2019
B00BN5SNF0,Electronics|GeneralPurposeBatteries&BatteryChargers|RechargeableBatteries,250.00,250.00,0%,3.9,"13,971",2023
B09SGGRKV8,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",199.00,499.00,60%,3.6,"2,492",2023
B07XLCFSSN,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,899.00,1900.00,53%,4.4,"13,552",2023
B09RZS1NQT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.00,999.00,80%,4,575,2023
B084BR3QX8,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,149.00,999.00,85%,3.5,"2,523",2019
B09VC2D2WG,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",469.00,1499.00,69%,4.1,352,2020
B09163Q5CD,Computers&Accessories|Accessories&Peripherals|USBHubs,1187.00,1929.00,38%,4.1,"1,662",2022
B08K9PX15C,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCSpeakers,849.00,1499.00,43%,4,"7,352",2023
B083RD1J99,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",328.00,399.00,18%,4.1,"3,441",2023
B09Z7YGV3R,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,269.00,699.00,62%,4,93,2023
B00N3XLDW0,Electronics|Cameras&Photography|Accessories|Batteries&Chargers|BatteryChargers,299.00,400.00,25%,3.8,"40,895",2023
B07Z53L5QL,"Computers&Accessories|Accessories&Peripherals|TabletAccessories|Bags,Cases&Sleeves|Cases",549.00,1499.00,63%,4.3,"11,006",2021
B00P93X0VO,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks",114.00,120.00,5%,4.2,"8,938",2022
B07SBGFDX9,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|StickBallpointPens",120.00,120.00,0%,4.1,"4,308",2019
B09C6HWG18,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,970.00,1999.00,51%,4.2,462,2021
B00NH11KIK,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,209.00,695.00,70%,4.5,"1,07,686",2021
B07X2L5Z8C,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",1490.00,2295.00,35%,4.6,"10,652",2019
B00VA7YYUO,Home&Kitchen|CraftMaterials|DrawingMaterials|DrawingMedia|Pencils|WoodenPencils,99.00,99.00,0%,4.3,"5,036",2023
B07L9FW9GF,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",149.00,249.00,40%,4,"5,057",2019
B08D64C9FN,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,575.00,2799.00,79%,4.2,"8,537",2021
B07XJYYH7L,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,333.00,999.00,67%,3.3,"9,792",2020
B00LOD70SC,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|RetractableBallpointPens",178.00,210.00,15%,4.3,"2,450",2020
B09X76VL5L,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1599.00,3490.00,54%,3.7,676,2019
B091JF2TFD,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",499.00,1299.00,62%,3.9,"1,173",2021
B07S7DCJKS,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",199.00,499.00,60%,4.3,"9,998",2023
B09NC2TY11,Electronics|WearableTechnology|SmartWatches,2499.00,5999.00,58%,4.1,"5,852",2021
B0BDS8MY8J,Computers&Accessories|Components|InternalHardDrives,199.00,999.00,80%,4.2,362,2023
B09X7DY7Q4,Electronics|Accessories|MemoryCards|MicroSD,939.00,1800.00,48%,4.5,"2,05,052",2024
B09YV575RK,Electronics|WearableTechnology|SmartWatches,2499.00,9999.00,75%,4,"9,090",2019
B08LW31NQ6,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",1439.00,2890.00,50%,4.5,"4,099",2019
B09ND94ZRG,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1099.00,5999.00,82%,3.5,"12,966",2023
B00P93X6EK,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks",157.00,160.00,2%,4.5,"4,428",2022
B07KRCW6LZ,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,999.00,1599.00,38%,4.3,"12,093",2019
B0994GP1CX,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|DustCovers",115.00,999.00,88%,3.3,"5,692",2023
B07H8W9PB6,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",175.00,499.00,65%,4.1,21,2023
B09NNHFSSF,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,1999.00,4700.00,57%,3.8,"1,880",2021
B08D9NDZ1Y,"Computers&Accessories|Printers,Inks&Accessories|Printers",3999.00,4332.96,8%,3.5,"21,762",2024
B0085IATT6,Computers&Accessories|NetworkingDevices|Routers,899.00,1800.00,50%,4.1,"22,375",2020
B08WJ86PV2,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",299.00,990.00,70%,4.5,"2,453",2022
B078HRR1XV,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",3303.00,4699.00,30%,4.4,"13,544",2024
B09P22HXH6,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|Webcams&VoIPEquipment|Webcams,1890.00,5490.00,66%,4.1,"10,976",2020
B00LM4X3XE,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|BottledInk",90.00,100.00,10%,4.3,"3,061",2020
B09YLFHFDW,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1599.00,2790.00,43%,3.6,"2,272",2021
B07YWS9SP9,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CoolingPads,599.00,999.00,40%,4,"7,601",2021
B002PD61Y4,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,507.00,1208.00,58%,4.1,"8,131",2024
B08WLY8V9S,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",425.00,899.00,53%,4.5,"4,219",2023
B0873L7J6X,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",1499.00,3999.00,63%,4.2,"42,775",2020
B07YNHCW6N,"Computers&Accessories|Accessories&Peripherals|TabletAccessories|Bags,Cases&Sleeves|Cases",549.00,2499.00,78%,4.3,"5,556",2023
B07232M876,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.00,395.00,50%,4.2,"92,595",2020
B01MQ2A86A,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",1295.00,1645.00,21%,4.6,"12,375",2021
B00KIE28X0,Home&Kitchen|CraftMaterials|PaintingMaterials|Paints,310.00,310.00,0%,4.5,"5,882",2019
B08BQ947H3,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers,149.00,149.00,0%,4.3,"10,833",2019
B0BHYJ8CVF,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1149.00,1499.00,23%,4.1,"10,443",2019
B0BCVJ3PVP,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,499.00,1299.00,62%,4.5,434,2021
B0B2931FCV,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",999.00,4199.00,76%,3.5,"1,913",2020
B09TMZ1MF8,Computers&Accessories|Components|InternalSolidStateDrives,1709.00,4000.00,57%,4.4,"3,029",2024
B07VV37FT4,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|GelInkRollerballPens",250.00,250.00,0%,4.2,"2,628",2022
B07P681N66,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,1199.00,2199.00,45%,4.4,"24,780",2023
B07JB2Y4SR,Home&Kitchen|CraftMaterials|DrawingMaterials|DrawingMedia|Pens,90.00,100.00,10%,4.4,"10,718",2021
B08KRMK9LZ,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,2025.00,5999.00,66%,4.2,"6,233",2020
B08LT9BMPP,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,1495.00,1995.00,25%,4.5,"10,541",2022
B082T6V3DT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,799.00,2100.00,62%,4.3,"8,188",2022
B0814ZY6FP,Electronics|HomeAudio|Speakers|BluetoothSpeakers,899.00,1199.00,25%,3.8,"10,751",2023
B09F3PDDRF,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|SATACables,349.00,999.00,65%,3.9,817,2022
B07X963JNS,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,900.00,2499.00,64%,4,"36,384",2021
B09LD3116F,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,2490.00,3990.00,38%,4.1,"3,606",2024
B08Y5QJTVK,Electronics|GeneralPurposeBatteries&BatteryChargers,116.00,200.00,42%,4.4,357,2019
B00LY1FN1K,Home&Kitchen|CraftMaterials|PaintingMaterials|Paints,200.00,230.00,13%,4.4,"10,170",2022
B07DJ5KYDZ,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,1249.00,2796.00,55%,4.4,"4,598",2020
B009LJ2BXA,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCHeadsets,649.00,999.00,35%,3.5,"7,222",2021
B09BVCVTBC,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingKeyboards,2649.00,3499.00,24%,4.5,"1,271",2021
B0BFWGBX61,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.00,349.00,43%,4.1,314,2022
B07SY4C3TD,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",596.00,723.00,18%,4.4,"3,219",2020
B094JB13XL,Electronics|WearableTechnology|SmartWatches,2499.00,5999.00,58%,4.1,"38,879",2023
B08CRRQK6Z,Electronics|HomeAudio|Speakers|SoundbarSpeakers,4999.00,12499.00,60%,4.2,"4,541",2019
B08MTLLSL8,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",399.00,1290.00,69%,4.2,"76,042",2019
B08Y57TPDM,Electronics|GeneralPurposeBatteries&BatteryChargers,116.00,200.00,42%,4.3,485,2024
B09CYTJV3N,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,4499.00,5999.00,25%,4.3,"44,696",2022
B07GLNJC25,Computers&Accessories|Accessories&Peripherals|USBHubs,330.00,499.00,34%,3.7,"8,566",2024
B08FY4FG5X,"Electronics|Headphones,Earbuds&Accessories|Headphones|Over-Ear",649.00,2499.00,74%,3.9,"13,049",2019
B07TMCXRFV,Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors,1234.00,1599.00,23%,4.5,"16,680",2024
B01FSYQ2A4,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",1399.00,2990.00,53%,4.1,"97,174",2023
B00LZPQVMK,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|StickBallpointPens",272.00,320.00,15%,4,"3,686",2023
B08X77LM8C,"Electronics|Headphones,Earbuds&Accessories|Earpads",99.00,999.00,90%,3.8,594,2021
B01EJ5MM5M,"Computers&Accessories|Printers,Inks&Accessories|Printers|InkjetPrinters",3498.00,3875.00,10%,3.4,"12,185",2022
B08J82K4GX,Computers&Accessories|Monitors,10099.00,19110.00,47%,4.3,"2,623",2022
B07Z1Z77ZZ,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,449.00,999.00,55%,4.3,"9,701",2023
B00DJ5N9VK,Toys&Games|Arts&Crafts|Drawing&PaintingSupplies|ColouringPens&Markers,150.00,150.00,0%,4.3,"15,867",2019
B0B4DT8MKT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,348.00,1499.00,77%,4.2,656,2019
B08FGNPQ9X,Computers&Accessories|NetworkingDevices|Routers,1199.00,2999.00,60%,4.1,"10,725",2022
B07NTKGW45,Computers&Accessories|Accessories&Peripherals|HardDiskBags,397.00,899.00,56%,4,"3,025",2019
B08CDKQ8T6,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,154.00,349.00,56%,4.3,"7,064",2024
B08J4PL1Z3,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Gamepads,699.00,1490.00,53%,4,"5,736",2021
B07XJWTYM2,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1679.00,1999.00,16%,4.1,"72,563",2020
B09939XJX8,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",354.00,1500.00,76%,4,"1,026",2019
B09MDCZJXS,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Headsets,1199.00,5499.00,78%,3.8,"2,043",2021
B08CTQP51L,Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors,379.00,1499.00,75%,4.2,"4,149",2020
B0BG62HMDJ,Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,499.00,775.00,36%,4.3,74,2019
B08GTYFC37,Computers&Accessories|ExternalDevices&DataStorage|ExternalSolidStateDrives,10389.00,32000.00,68%,4.4,"41,398",2020
B08SBH499M,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCSpeakers,649.00,1300.00,50%,4.1,"5,195",2021
B08FYB5HHK,Computers&Accessories|NetworkingDevices|NetworkAdapters|PowerLANAdapters,1199.00,1999.00,40%,4.5,"22,420",2023
B0994GFWBH,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,139.00,999.00,86%,4,"1,313",2019
B0B5GJRTHB,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",889.00,1999.00,56%,4.2,"2,284",2020
B09GBBJV72,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1409.00,2199.00,36%,3.9,427,2023
B07P434WJY,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkRefills&Kits",549.00,1999.00,73%,4.3,"1,367",2019
B07T9FV9YP,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Headsets,749.00,1799.00,58%,4,"13,199",2023
B01GGKZ0V6,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,329.00,845.00,61%,4.2,"29,746",2022
B08WKFSN84,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,379.00,1099.00,66%,4.3,"2,806",2019
B09TBCVJS3,Electronics|WearableTechnology|SmartWatches,5998.00,7999.00,25%,4.2,"30,355",2023
B08TR61BVK,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,299.00,1499.00,80%,4.2,"2,868",2023
B0B2CPVXHX,Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors,379.00,1499.00,75%,4.1,670,2022
B08XNL93PL,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries",1399.00,2999.00,53%,4.3,"3,530",2024
B088GXTJM3,Electronics|Cameras&Photography|Accessories|PhotoStudio&Lighting|PhotoBackgroundAccessories|BackgroundSupports,699.00,1299.00,46%,4.3,"6,183",2021
B099S26HWG,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",300.00,300.00,0%,4.2,419,2020
B08461VC1Z,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",999.00,1995.00,50%,4.5,"7,317",2024
B00K32PEW4,OfficeProducts|OfficeElectronics|Calculators|Financial&Business,535.00,535.00,0%,4.4,"4,426",2019
B09F9YQQ7B,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",13999.00,24999.00,44%,4.2,"45,237",2024
B07LFWP97N,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,269.00,1099.00,76%,4.1,"1,092",2024
B0746N6WML,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|StickBallpointPens",341.00,450.00,24%,4.3,"2,493",2024
B07W9KYT62,Computers&Accessories|NetworkingDevices|Routers,2499.00,3999.00,38%,4.4,"12,679",2023
B0B5ZF3NRK,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349.00,599.00,42%,4.1,210,2023
B08D9MNH4B,"Computers&Accessories|Printers,Inks&Accessories|Printers",5899.00,7005.00,16%,3.6,"4,199",2024
B078G6ZF5Z,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,699.00,1199.00,42%,4,"14,403",2019
B09MKG4ZCM,Computers&Accessories|NetworkingDevices|Routers,1565.00,2999.00,48%,4,"11,113",2022
B07RZZ1QSW,Electronics|Cameras&Photography|Accessories|Tripods&Monopods|Tabletop&TravelTripods,326.00,799.00,59%,4.4,"10,773",2022
B08BCKN299,"Electronics|Headphones,Earbuds&Accessories|Adapters",120.00,999.00,88%,3.9,"6,491",2023
B07222HQKP,Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,657.00,999.00,34%,4.3,"13,944",2022
B00NFD0ETQ,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,1995.00,2895.00,31%,4.6,"10,760",2022
B075DB1F13,Electronics|GeneralPurposeBatteries&BatteryChargers,1500.00,1500.00,0%,4.4,"25,996",2022
B0148NPH9I,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",2640.00,3195.00,17%,4.5,"16,146",2024
B01JOFKL0A,"Computers&Accessories|Printers,Inks&Accessories|Printers",5299.00,6355.00,17%,3.9,"8,280",2023
B09Q8HMKZX,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,263.00,699.00,62%,4.1,450,2023
B079S811J3,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Headsets,1990.00,2999.00,34%,4.3,"14,237",2023
B0083T231O,Electronics|PowerAccessories|SurgeProtectors,1289.00,1499.00,14%,4.5,"20,668",2019
B086PXQ2R4,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",165.00,165.00,0%,4.5,"1,674",2024
B07L1N3TJX,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,1699.00,3499.00,51%,3.6,"7,689",2023
B07YFWVRCM,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,2299.00,7500.00,69%,4.1,"5,554",2021
B01GGKYKQM,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,219.00,700.00,69%,4.3,"20,053",2021
B08TDJ5BVF,Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,39.00,39.00,0%,3.8,"3,344",2019
B09XXZXQC1,Computers&Accessories|Tablets,26999.00,37999.00,29%,4.6,"2,886",2021
B083T5G5PM,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1490.00,1990.00,25%,4.1,"98,250",2020
B0BHVPTM2C,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,398.00,1949.00,80%,4,75,2024
B0B86CDHL1,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349.00,899.00,61%,4.5,149,2022
B01NBX5RSB,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,770.00,1547.00,50%,4.3,"2,585",2020
B08MWJTST6,Electronics|Mobiles&Accessories|MobileAccessories|Stands,279.00,1299.00,79%,4,"5,072",2023
B07R99NBVB,HomeImprovement|Electrical|CordManagement,249.00,599.00,58%,4.5,"5,985",2024
B08R69VDHT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,115.00,499.00,77%,4,"7,732",2022
B00LY12TH6,Home&Kitchen|CraftMaterials|PaintingMaterials,230.00,230.00,0%,4.5,"9,427",2022
B09RWZRCP1,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399.00,999.00,60%,4.1,"1,780",2020
B08497Z1MQ,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,599.00,700.00,14%,4.3,"2,301",2024
B07KNM95JK,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|TonerCartridges",598.00,1150.00,48%,4.1,"2,535",2022
B09Q3M3WLJ,Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors,399.00,1499.00,73%,4,691,2021
B09B9SPC7F,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,499.00,1299.00,62%,4.1,"2,740",2023
B09CMP1SC8,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.00,499.00,60%,4.1,602,2022
B099SD8PRP,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",579.00,1090.00,47%,4.4,"3,482",2020
B09YLXYP7Y,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179.00,399.00,55%,4,"1,423",2022
B00S2SEV7K,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|LiquidInkRollerballPens",90.00,100.00,10%,4.1,"6,199",2022
B08WKCTFF3,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,899.00,1999.00,55%,4.4,"1,667",2024
B08498D67S,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingKeyboards,1149.00,1800.00,36%,4.3,"4,723",2021
B00C3GBCIS,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,249.00,499.00,50%,4.2,"22,860",2023
B00URH5E34,Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,39.00,39.00,0%,3.6,"13,572",2022
B00EYW1U68,Computers&Accessories|NetworkingDevices|Repeaters&Extenders,1599.00,3599.00,56%,4.2,"16,182",2024
B08SMJT55F,Electronics|HomeAudio|Speakers|BluetoothSpeakers,1199.00,3990.00,70%,4.2,"2,908",2023
B0B2DJDCPX,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,209.00,499.00,58%,3.9,536,2021
B08Y7MXFMK,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",1099.00,1499.00,27%,4.2,"2,375",2021
B086Q3QMFS,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",120.00,120.00,0%,4.5,"4,951",2020
B08498H13H,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingKeyboards,1519.00,3499.00,57%,4.3,408,2021
B07LFQLKFZ,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|LiquidInkRollerballPens",420.00,420.00,0%,4.2,"1,926",2021
B00LY17RHI,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|FountainPens",225.00,225.00,0%,4.1,"4,798",2020
B07W14CHV8,Computers&Accessories|Accessories&Peripherals|HardDriveAccessories|Caddies,199.00,799.00,75%,4.1,"7,333",2024
B0B9BXKBC7,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,1799.00,3999.00,55%,4.6,245,2022
B09F5Z694W,"Computers&Accessories|Printers,Inks&Accessories|Printers|InkjetPrinters",8349.00,9625.00,13%,3.8,"3,652",2021
B0B25LQQPC,Computers&Accessories|Components|InternalSolidStateDrives,3307.00,6100.00,46%,4.3,"2,515",2019
B07GVGTSLN,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,325.00,1299.00,75%,4.2,"10,576",2024
B01LYLJ99X,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,449.00,1300.00,65%,4.2,"4,959",2022
B014SZPBM4,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,380.00,400.00,5%,4.4,"2,111",2019
B08CZHGHKH,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",499.00,1399.00,64%,3.9,"1,462",2019
B0B2RBP83P,Computers&Accessories|Laptops|TraditionalLaptops,37247.00,59890.00,38%,4,323,2024
B078W65FJ7,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",849.00,2490.00,66%,4.2,"91,188",2019
B08S74GTBT,Electronics|HomeAudio|Speakers|OutdoorSpeakers,799.00,1999.00,60%,3.7,418,2020
B0B9BD2YL4,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,2599.00,6999.00,63%,4.5,"1,526",2022
B0BMXMLSMM,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.00,999.00,80%,4.5,127,2023
